"key","number","candidateScore","partyC","partyName"
"KSN_2_6","6",1393,743,"พลังประชารัฐ"
"KSN_2_1","1",849,763,"รวมไทยสร้างชาติ"
"KSN_2_3","3",319,761,"พลังสังคมใหม่"
"KSN_2_5","5",293,701,"ประชาธิปัตย์"
"KSN_2_9","9",227,769,"ไทยภักดี"
"KSN_2_8","8",132,719,"เสรีรวมไทย"
"KSN_2_10","10",123,709,"ภูมิใจไทย"
"KSN_2_11","11",63,765,"ไทยสมาร์ท"
"KSN_3_9","9",37044,743,"พลังประชารัฐ"
"KSN_3_7","7",21604,705,"เพื่อไทย"
"KSN_3_2","2",17936,726,"ก้าวไกล"
"KSN_3_4","4",1444,763,"รวมไทยสร้างชาติ"
"KSN_3_1","1",981,719,"เสรีรวมไทย"
"KSN_3_5","5",551,701,"ประชาธิปัตย์"
"KSN_3_6","6",503,709,"ภูมิใจไทย"
"KSN_3_3","3",356,769,"ไทยภักดี"
"KSN_3_8","8",302,761,"พลังสังคมใหม่"
"KSN_3_10","10",150,737,"พลังปวงชนไทย"
"KSN_4_4","4",31536,709,"ภูมิใจไทย"
"KSN_4_3","3",26766,705,"เพื่อไทย"
"KSN_4_9","9",22020,726,"ก้าวไกล"
"KSN_4_10","10",5700,763,"รวมไทยสร้างชาติ"
"KSN_4_7","7",1804,743,"พลังประชารัฐ"
"KSN_4_8","8",594,762,"ไทยสร้างไทย"
"KSN_4_1","1",563,701,"ประชาธิปัตย์"
"KSN_4_2","2",386,769,"ไทยภักดี"
"KSN_4_5","5",300,719,"เสรีรวมไทย"
"KSN_4_6","6",207,761,"พลังสังคมใหม่"
"KSN_4_11","11",154,737,"พลังปวงชนไทย"
"KSN_4_12","12",0,702,"ประชากรไทย"
"KSN_5_8","8",39998,705,"เพื่อไทย"
"KSN_5_6","6",32286,743,"พลังประชารัฐ"
"KSN_5_7","7",15178,726,"ก้าวไกล"
"KSN_5_12","12",950,719,"เสรีรวมไทย"
"KSN_5_1","1",714,709,"ภูมิใจไทย"
"KSN_5_4","4",631,763,"รวมไทยสร้างชาติ"
"KSN_5_5","5",449,765,"ไทยสมาร์ท"
"KSN_5_10","10",340,762,"ไทยสร้างไทย"
"KSN_5_3","3",216,701,"ประชาธิปัตย์"
"KSN_5_15","15",211,770,"แนวทางใหม่"
"KSN_5_2","2",204,761,"พลังสังคมใหม่"
"KSN_5_13","13",141,721,"เพื่อชาติ"
"KSN_5_11","11",117,769,"ไทยภักดี"
"KSN_5_14","14",71,737,"พลังปวงชนไทย"
"KSN_5_9","9",0,707,"ชาติไทยพัฒนา"
"KSN_5_16","16",0,702,"ประชากรไทย"
"KSN_6_9","9",44002,705,"เพื่อไทย"
"KSN_6_7","7",22935,726,"ก้าวไกล"
"KSN_6_3","3",9596,743,"พลังประชารัฐ"
"KSN_6_5","5",5010,763,"รวมไทยสร้างชาติ"
"KSN_6_6","6",2466,762,"ไทยสร้างไทย"
"KSN_6_2","2",2285,709,"ภูมิใจไทย"
"KSN_6_1","1",1061,719,"เสรีรวมไทย"
"KSN_6_4","4",530,701,"ประชาธิปัตย์"
"KSN_6_8","8",282,761,"พลังสังคมใหม่"
"KSN_6_12","12",196,737,"พลังปวงชนไทย"
"KSN_6_14","14",165,742,"คลองไทย"
"KSN_6_11","11",155,769,"ไทยภักดี"
"KSN_6_10","10",120,721,"เพื่อชาติ"
"KSN_6_13","13",0,702,"ประชากรไทย"
"LEI_1_3","3",49831,705,"เพื่อไทย"
"LEI_1_9","9",24202,726,"ก้าวไกล"
"LEI_1_4","4",6024,763,"รวมไทยสร้างชาติ"
"LEI_1_6","6",2981,709,"ภูมิใจไทย"
"LEI_1_5","5",2541,743,"พลังประชารัฐ"
"LEI_1_1","1",1230,719,"เสรีรวมไทย"
"LEI_1_2","2",974,769,"ไทยภักดี"
"LEI_1_10","10",915,701,"ประชาธิปัตย์"
"LEI_1_8","8",563,762,"ไทยสร้างไทย"
"LEI_1_7","7",491,733,"ไทยศรีวิไลย์"
"LEI_1_11","11",208,737,"พลังปวงชนไทย"
"LEI_2_5","5",50421,705,"เพื่อไทย"
"LEI_2_2","2",20444,726,"ก้าวไกล"
"LEI_2_8","8",7908,763,"รวมไทยสร้างชาติ"
"LEI_2_6","6",2463,743,"พลังประชารัฐ"
"LEI_2_9","9",1676,762,"ไทยสร้างไทย"
"LEI_2_7","7",839,733,"ไทยศรีวิไลย์"
"LEI_2_1","1",819,719,"เสรีรวมไทย"
"LEI_2_3","3",669,737,"พลังปวงชนไทย"
"LEI_2_4","4",663,769,"ไทยภักดี"
"LEI_2_12","12",326,712,"ประชาธิปไตยใหม่"
"LEI_2_10","10",267,701,"ประชาธิปัตย์"
"LEI_2_13","13",257,742,"คลองไทย"
"LEI_2_11","11",193,709,"ภูมิใจไทย"
"LEI_3_2","2",44272,709,"ภูมิใจไทย"
"LEI_3_1","1",19962,726,"ก้าวไกล"
"LEI_3_9","9",19838,705,"เพื่อไทย"
"LEI_3_4","4",3893,743,"พลังประชารัฐ"
"LEI_3_6","6",1765,763,"รวมไทยสร้างชาติ"
"LEI_3_7","7",896,762,"ไทยสร้างไทย"
"LEI_3_3","3",717,719,"เสรีรวมไทย"
"LEI_3_12","12",690,742,"คลองไทย"
"LEI_3_8","8",640,701,"ประชาธิปัตย์"
"LEI_3_5","5",238,733,"ไทยศรีวิไลย์"
"LEI_3_11","11",182,737,"พลังปวงชนไทย"
"LEI_3_10","10",97,769,"ไทยภักดี"
"LEI_4_1","1",45638,705,"เพื่อไทย"
"LEI_4_6","6",21686,726,"ก้าวไกล"
"LEI_4_3","3",9500,743,"พลังประชารัฐ"
"LEI_4_8","8",2975,762,"ไทยสร้างไทย"
"LEI_4_2","2",2868,709,"ภูมิใจไทย"
"LEI_4_4","4",2259,763,"รวมไทยสร้างชาติ"
"LEI_4_5","5",1437,701,"ประชาธิปัตย์"
"LEI_4_11","11",490,742,"คลองไทย"
"LEI_4_9","9",390,733,"ไทยศรีวิไลย์"
"LEI_4_7","7",371,719,"เสรีรวมไทย"
"LEI_4_10","10",97,769,"ไทยภักดี"
"LPG_1_8","8",51579,726,"ก้าวไกล"
"LPG_1_5","5",34747,705,"เพื่อไทย"
"LPG_1_2","2",8808,743,"พลังประชารัฐ"
"LPG_1_6","6",7207,763,"รวมไทยสร้างชาติ"
"LPG_1_9","9",3994,709,"ภูมิใจไทย"
"LPG_1_11","11",1361,701,"ประชาธิปัตย์"
"LPG_1_1","1",1126,762,"ไทยสร้างไทย"
"LPG_1_3","3",1081,719,"เสรีรวมไทย"
"LPG_1_7","7",587,738,"เพื่อชาติไทย"
"LPG_1_10","10",571,706,"ชาติพัฒนากล้า"
"LPG_1_12","12",478,733,"ไทยศรีวิไลย์"
"LPG_1_4","4",406,721,"เพื่อชาติ"
"LPG_2_7","7",41114,705,"เพื่อไทย"
"LPG_2_6","6",35484,726,"ก้าวไกล"
"LPG_2_8","8",16919,743,"พลังประชารัฐ"
"LPG_2_1","1",8151,762,"ไทยสร้างไทย"
"LPG_2_10","10",3591,763,"รวมไทยสร้างชาติ"
"LPG_2_4","4",1037,701,"ประชาธิปัตย์"
"LPG_2_3","3",809,719,"เสรีรวมไทย"
"LPG_2_2","2",714,709,"ภูมิใจไทย"
"LPG_2_9","9",704,706,"ชาติพัฒนากล้า"
"LPG_2_5","5",576,721,"เพื่อชาติ"
"LPG_2_11","11",523,733,"ไทยศรีวิไลย์"
"LPG_3_6","6",41651,726,"ก้าวไกล"
"LPG_3_3","3",28756,705,"เพื่อไทย"
"LPG_3_9","9",27786,743,"พลังประชารัฐ"
"LPG_3_2","2",5403,763,"รวมไทยสร้างชาติ"
"LPG_3_10","10",1865,709,"ภูมิใจไทย"
"LPG_3_1","1",1602,719,"เสรีรวมไทย"
"LPG_3_5","5",1188,762,"ไทยสร้างไทย"
"LPG_3_12","12",817,701,"ประชาธิปัตย์"
"LPG_3_4","4",786,706,"ชาติพัฒนากล้า"
"LPG_3_8","8",748,761,"พลังสังคมใหม่"
"LPG_3_7","7",421,733,"ไทยศรีวิไลย์"
"LPG_3_11","11",288,738,"เพื่อชาติไทย"
"LPG_4_5","5",47027,726,"ก้าวไกล"
"LPG_4_7","7",27962,705,"เพื่อไทย"
"LPG_4_3","3",15672,743,"พลังประชารัฐ"
"LPG_4_9","9",14884,763,"รวมไทยสร้างชาติ"
"LPG_4_8","8",2731,709,"ภูมิใจไทย"
"LPG_4_6","6",1791,719,"เสรีรวมไทย"
"LPG_4_4","4",1224,701,"ประชาธิปัตย์"
"LPG_4_2","2",524,761,"พลังสังคมใหม่"
"LPG_4_1","1",482,738,"เพื่อชาติไทย"
"LPG_4_10","10",404,762,"ไทยสร้างไทย"
"LPG_4_11","11",325,733,"ไทยศรีวิไลย์"
"LPN_1_3","3",60127,726,"ก้าวไกล"
"LPN_1_1","1",28328,705,"เพื่อไทย"
"LPN_1_9","9",17464,739,"รวมแผ่นดิน"
"LPN_1_7","7",16233,743,"พลังประชารัฐ"
"LPN_1_4","4",6033,701,"ประชาธิปัตย์"
"LPN_1_6","6",4072,762,"ไทยสร้างไทย"
"LPN_1_8","8",3404,763,"รวมไทยสร้างชาติ"
"LPN_1_2","2",887,709,"ภูมิใจไทย"
"LPN_1_5","5",587,719,"เสรีรวมไทย"
"LPN_1_12","12",235,742,"คลองไทย"
"LPN_1_10","10",199,737,"พลังปวงชนไทย"
"LPN_1_11","11",0,702,"ประชากรไทย"
"LPN_2_2","2",47050,705,"เพื่อไทย"
"LPN_2_4","4",43266,726,"ก้าวไกล"
"LPN_2_8","8",28969,743,"พลังประชารัฐ"
"LPN_2_1","1",3162,701,"ประชาธิปัตย์"
"LPN_2_5","5",3074,763,"รวมไทยสร้างชาติ"
"LPN_2_7","7",1289,709,"ภูมิใจไทย"
"LPN_2_3","3",1032,761,"พลังสังคมใหม่"
"LPN_2_6","6",1010,762,"ไทยสร้างไทย"
"LPN_2_12","12",1005,737,"พลังปวงชนไทย"
"LPN_2_9","9",921,719,"เสรีรวมไทย"
"LPN_2_11","11",357,742,"คลองไทย"
"LPN_2_10","10",240,767,"พลังสยาม"
"LPN_2_13","13",0,702,"ประชากรไทย"
"LRI_1_3","3",28405,705,"เพื่อไทย"
"LRI_1_1","1",25409,726,"ก้าวไกล"
"LRI_1_9","9",13317,763,"รวมไทยสร้างชาติ"
"LRI_1_5","5",10884,743,"พลังประชารัฐ"
"LRI_1_8","8",6147,701,"ประชาธิปัตย์"
"LRI_1_7","7",720,762,"ไทยสร้างไทย"
"LRI_1_2","2",667,719,"เสรีรวมไทย"
"LRI_1_4","4",436,769,"ไทยภักดี"
"LRI_1_13","13",305,742,"คลองไทย"
"LRI_1_10","10",290,709,"ภูมิใจไทย"
"LRI_1_6","6",247,717,"ถิ่นกาขาวชาววิไล"
"LRI_1_11","11",199,786,"เปลี่ยน"
"LRI_1_12","12",100,738,"เพื่อชาติไทย"
"LRI_2_9","9",26417,726,"ก้าวไกล"
"LRI_2_7","7",23027,763,"รวมไทยสร้างชาติ"
"LRI_2_5","5",16919,705,"เพื่อไทย"
"LRI_2_4","4",16383,709,"ภูมิใจไทย"
"LRI_2_3","3",1683,743,"พลังประชารัฐ"
"LRI_2_1","1",1138,719,"เสรีรวมไทย"
"LRI_2_6","6",894,701,"ประชาธิปัตย์"
"LRI_2_2","2",844,769,"ไทยภักดี"
"LRI_2_8","8",330,738,"เพื่อชาติไทย"
"LRI_2_10","10",228,786,"เปลี่ยน"
"LRI_3_7","7",43325,709,"ภูมิใจไทย"
"LRI_3_8","8",30119,705,"เพื่อไทย"
"LRI_3_4","4",13256,726,"ก้าวไกล"
"LRI_3_5","5",2102,763,"รวมไทยสร้างชาติ"
"LRI_3_3","3",588,743,"พลังประชารัฐ"
"LRI_3_9","9",540,786,"เปลี่ยน"
"LRI_3_2","2",419,701,"ประชาธิปัตย์"
"LRI_3_6","6",379,719,"เสรีรวมไทย"
"LRI_3_1","1",375,738,"เพื่อชาติไทย"
"LRI_3_11","11",117,742,"คลองไทย"
"LRI_3_10","10",68,769,"ไทยภักดี"
"LRI_4_5","5",41413,709,"ภูมิใจไทย"
"LRI_4_7","7",18421,726,"ก้าวไกล"
"LRI_4_3","3",18326,705,"เพื่อไทย"
"LRI_4_8","8",1992,763,"รวมไทยสร้างชาติ"
"LRI_4_6","6",664,743,"พลังประชารัฐ"
"LRI_4_4","4",629,717,"ถิ่นกาขาวชาววิไล"
"LRI_4_1","1",504,719,"เสรีรวมไทย"
"LRI_4_2","2",450,701,"ประชาธิปัตย์"
"LRI_4_9","9",441,721,"เพื่อชาติ"
"LRI_4_11","11",130,769,"ไทยภักดี"
"LRI_4_12","12",130,742,"คลองไทย"
"LRI_4_10","10",93,786,"เปลี่ยน"
"LRI_5_1","1",41822,705,"เพื่อไทย"
"LRI_5_8","8",24382,709,"ภูมิใจไทย"
"LRI_5_3","3",9627,726,"ก้าวไกล"
"LRI_5_6","6",6690,743,"พลังประชารัฐ"
"LRI_5_4","4",1119,763,"รวมไทยสร้างชาติ"
"LRI_5_5","5",557,762,"ไทยสร้างไทย"
"LRI_5_11","11",364,742,"คลองไทย"
"LRI_5_7","7",334,719,"เสรีรวมไทย"
"LRI_5_2","2",263,701,"ประชาธิปัตย์"
"LRI_5_9","9",221,786,"เปลี่ยน"
"LRI_5_10","10",90,765,"ไทยสมาร์ท"
"MDH_1_6","6",33514,743,"พลังประชารัฐ"
"MDH_1_7","7",28451,726,"ก้าวไกล"
"MDH_1_5","5",26406,705,"เพื่อไทย"
"MDH_1_1","1",6106,762,"ไทยสร้างไทย"
"MDH_1_3","3",2034,719,"เสรีรวมไทย"
"MDH_1_2","2",1573,763,"รวมไทยสร้างชาติ"
"MDH_1_4","4",1332,709,"ภูมิใจไทย"
"MDH_1_8","8",640,701,"ประชาธิปัตย์"
"MDH_1_9","9",410,742,"คลองไทย"
"MDH_1_11","11",151,769,"ไทยภักดี"
"MDH_1_12","12",126,727,"ทางเลือกใหม่"
"MDH_1_10","10",99,712,"ประชาธิปไตยใหม่"
"MDH_2_5","5",28555,726,"ก้าวไกล"
"MDH_2_4","4",23764,705,"เพื่อไทย"
"MDH_2_8","8",18572,743,"พลังประชารัฐ"
"MDH_2_1","1",13727,709,"ภูมิใจไทย"
"MDH_2_2","2",4838,762,"ไทยสร้างไทย"
"MDH_2_6","6",2669,719,"เสรีรวมไทย"
"MDH_2_7","7",1668,763,"รวมไทยสร้างชาติ"
"MDH_2_10","10",1532,701,"ประชาธิปัตย์"
"MDH_2_3","3",496,731,"พลังธรรมใหม่"
"MDH_2_15","15",478,765,"ไทยสมาร์ท"
"MDH_2_9","9",458,725,"ช่วยชาติ"
"MDH_2_14","14",379,712,"ประชาธิปไตยใหม่"
"MDH_2_11","11",335,769,"ไทยภักดี"
"MDH_2_12","12",190,727,"ทางเลือกใหม่"
"MDH_2_13","13",0,742,"คลองไทย"
"MKM_1_4","4",30859,705,"เพื่อไทย"
"MKM_1_13","13",26224,726,"ก้าวไกล"
"MKM_1_2","2",20479,743,"พลังประชารัฐ"
"MKM_1_8","8",4678,762,"ไทยสร้างไทย"
"MKM_1_10","10",3256,763,"รวมไทยสร้างชาติ"
"MKM_1_9","9",2449,709,"ภูมิใจไทย"
"MKM_1_1","1",1130,701,"ประชาธิปัตย์"
"MKM_1_7","7",624,719,"เสรีรวมไทย"
"MKM_1_14","14",474,707,"ชาติไทยพัฒนา"
"MKM_1_5","5",418,706,"ชาติพัฒนากล้า"
"MKM_1_12","12",389,769,"ไทยภักดี"
"MKM_1_3","3",376,736,"ไทยพร้อม"
"MKM_1_6","6",241,733,"ไทยศรีวิไลย์"
"MKM_1_11","11",210,738,"เพื่อชาติไทย"
"MKM_1_16","16",114,742,"คลองไทย"
"MKM_1_15","15",51,727,"ทางเลือกใหม่"
"MKM_2_7","7",34062,705,"เพื่อไทย"
"MKM_2_9","9",29338,743,"พลังประชารัฐ"
"MKM_2_13","13",17631,726,"ก้าวไกล"
"MKM_2_12","12",1116,763,"รวมไทยสร้างชาติ"
"MKM_2_6","6",606,709,"ภูมิใจไทย"
"MKM_2_1","1",567,719,"เสรีรวมไทย"
